FactID,CustomerID,TotalSpent,TotalFrequency,ChurnFlag,Cluster
18313,27501,639.2,1,1,1
18314,11882,52.97,2,1,1
18315,16704,100.84,2,1,1
18316,16711,146.91,2,1,1
18317,21971,35.67,1,1,1
18318,12038,101.38,3,1,1
18319,11116,164.31,3,1,1
18320,27491,43.07,1,1,1
18321,24870,2715.35,1,1,1
18322,17632,3316.13,2,1,1
18323,16054,4154.1,3,1,1
18325,27648,26.28,1,1,1
18326,16247,105.88,3,1,1
18327,24263,38.55,1,1,1
18328,23333,132.56,1,1,1
18329,24261,79.1,1,1,1
18330,21724,16.55,1,1,1
18331,21692,16.55,1,1,1
18332,13289,73.21,3,1,1
18333,27633,24.6,1,1,1
18334,21725,5.51,1,1,1
18335,13902,24.29,1,1,1
18336,18081,57.43,2,1,1
18337,19507,6.94,1,1,1
18338,27938,43.07,1,1,1
18339,11795,82.85,2,1,1
18340,11858,93.91,2,1,1
18341,11342,54.11,1,1,1
18342,13331,72.89,1,1,1
18343,14867,927.63,1,1,1
18344,15908,1562.39,2,1,1
18345,14485,3660.53,2,1,1
18346,15905,5413.42,2,1,1
18347,12042,6602.63,2,1,1
18348,24201,2683.0,1,1,1
18349,23433,4290.22,2,1,1
18350,24505,3648.77,2,1,1
18351,13647,7506.43,3,1,1
18352,13649,7527.4,3,1,1
18353,23819,5306.33,2,1,1
18354,25943,6417.87,2,1,1
18355,22234,6603.83,2,1,1
18356,25979,6391.39,2,1,1
18357,20437,1276.81,1,1,1
18358,20145,1308.83,1,1,1
18359,12807,5552.47,3,1,1
18360,11906,9006.86,3,1,1
18361,14224,6211.45,3,1,1
18362,11767,9193.06,3,1,1
18363,23100,3322.87,2,1,1
18365,11370,88.37,2,1,1
18366,22177,26.82,1,1,1
18367,18727,95.33,2,1,1
18368,17061,95.33,2,1,1
18369,15146,178.94,2,1,1
18370,14665,89.79,2,1,1
18371,17327,110.43,2,1,1
18372,14516,87.27,2,1,1
18373,19626,43.6,2,1,1
18374,21679,1879.59,1,1,1
18375,15624,7723.49,3,1,1
18376,15085,7988.45,3,1,1
18377,14428,9195.05,3,1,1
18379,28187,44.18,1,1,1
18380,26516,35.66,1,1,1
18381,24512,36.02,1,1,1
18382,12196,176.72,4,1,1
18383,17371,167.87,3,1,1
18384,24624,42.96,1,1,1
18385,23693,132.56,1,1,1
18386,14370,135.43,3,1,1
18387,14091,277.58,5,1,1
18388,19715,137.0,1,1,1
18389,16910,156.87,2,1,1
18390,19011,87.27,1,1,1
18391,17547,5.51,1,1,1
18392,14729,5.51,1,1,1
18393,22144,99.42,1,1,1
18394,17213,198.84,2,1,1
18395,16584,191.11,2,1,1
18396,17712,62.94,1,1,1
18397,19306,32.58,1,1,1
18398,11545,59.66,1,1,1
18399,22390,32.58,1,1,1
18400,23221,43.07,1,1,1
18401,18619,43.07,1,1,1
18402,28879,113.77,1,1,1
18403,22556,66.82,1,1,1
18404,11174,53.66,2,1,1
18405,16731,172.28,3,1,1
18406,13444,62.95,1,1,1
18407,12236,38.66,1,1,1
18408,14617,1700.11,2,1,1
18409,13029,3271.95,2,1,1
18410,19735,632.35,1,1,1
18411,14656,3407.88,2,1,1
18412,12109,6552.9,2,1,1
18413,14501,3308.47,2,1,1
18414,14461,3658.0,2,1,1
18415,12033,6573.9,2,1,1
18416,28500,858.96,1,1,1
18417,19325,4690.97,3,1,1
18418,20258,6662.67,2,1,1
18419,13129,7539.58,3,1,1
18420,11992,8975.95,3,1,1
18421,13645,7532.92,3,1,1
18422,23257,596.69,1,1,1
18423,23266,667.38,1,1,1
18424,22788,667.38,1,1,1
18425,27798,1297.8,1,1,1
18426,11903,8959.38,3,1,1
18427,11465,9014.63,3,1,1
18428,22582,3045.98,2,1,1
18429,22583,3117.77,2,1,1
18432,14056,141.95,3,1,1
18433,17060,136.98,2,1,1
18434,16177,147.34,2,1,1
18435,21998,62.96,1,1,1
18436,17236,95.33,2,1,1
18437,13003,254.43,3,1,1
18438,21067,2744.8,2,1,1
18439,15695,9198.29,3,1,1
18440,29009,32.02,1,1,1
18441,26794,48.86,1,1,1
18442,26254,37.55,1,1,1
18443,26079,71.79,1,1,1
18444,23734,77.32,1,1,1
18445,23054,33.14,1,1,1
18446,24978,171.36,1,1,1
18447,15863,268.53,3,1,1
18448,18600,57.43,2,1,1
18449,21346,16.55,1,1,1
18450,21353,49.7,1,1,1
18451,19882,137.0,1,1,1
18453,17689,5.51,1,1,1
18454,24627,75.68,1,1,1
18455,18061,5.51,1,1,1
18456,22285,99.42,1,1,1
18457,21726,46.35,1,1,1
18458,21631,8.04,1,1,1
18459,13656,62.95,1,1,1
18460,17222,40.84,1,1,1
18461,16507,38.93,1,1,1
18462,24535,4.41,1,1,1
18463,29377,37.55,1,1,1
18464,23969,40.08,1,1,1
18465,29416,30.69,1,1,1
18466,24871,39.47,1,1,1
18468,12636,54.11,2,1,1
18469,11248,42.51,1,1,1
18470,14590,1765.3,2,1,1
18471,15986,1572.35,2,1,1
18472,22117,4594.86,2,1,1
18473,19714,606.62,1,1,1
18474,19718,640.87,1,1,1
18475,14400,3709.92,2,1,1
18476,28695,2673.06,1,1,1
18477,11333,9020.46,3,1,1
18478,17181,7673.76,3,1,1
18479,23534,4618.16,2,1,1
18480,13527,5004.59,2,1,1
18481,17354,6662.67,2,1,1
18482,17351,6760.05,2,1,1
18483,24485,3708.43,2,1,1
18484,13128,7532.94,3,1,1
18485,13632,7556.5,3,1,1
18486,13953,7559.03,3,1,1
18487,13637,7488.73,3,1,1
18488,25840,1381.07,1,1,1
18489,26616,3094.48,2,1,1
18490,22247,6606.36,2,1,1
18491,23239,596.69,1,1,1
18492,23195,706.04,1,1,1
18493,20395,1303.87,1,1,1
18494,27121,596.69,1,1,1
18495,23898,666.86,1,1,1
18496,17229,4941.27,2,1,1
18497,14308,5680.14,3,1,1
18498,11768,8993.64,3,1,1
18499,23099,3296.59,2,1,1
18500,12894,54.12,2,1,1
18502,14307,216.87,3,1,1
18503,17061,95.33,2,1,1
18504,22204,46.72,1,1,1
18505,24897,5.51,1,1,1
18506,22859,5.51,1,1,1
18507,28951,11.04,1,1,1
18508,15240,81.73,2,1,1
18509,17283,162.92,2,1,1
18510,13954,141.95,3,1,1
18511,18247,93.88,2,1,1
18512,11150,212.62,3,1,1
18513,14123,68.05,2,1,1
18514,17787,3012.69,2,1,1
18515,11420,12376.85,7,1,1
18516,22311,1922.1,1,1,1
18517,17782,3338.25,2,1,1
18518,17873,4644.67,2,1,1
18519,15357,7991.77,3,1,1
18520,12211,6528.62,2,1,1
18521,11646,125.4,2,1,1
18522,28776,2.53,1,1,1
18523,28855,114.32,1,1,1
18524,27391,37.55,1,1,1
18525,27506,36.94,1,1,1
18526,26451,30.14,1,1,1
18527,26583,40.08,1,1,1
18528,27474,66.82,1,1,1
18529,26679,33.13,1,1,1
18530,14370,135.43,3,1,1
18531,23191,38.65,1,1,1
18532,16247,105.88,3,1,1
18533,20635,55.22,1,1,1
18534,21612,16.55,1,1,1
18535,17422,193.29,2,1,1
18536,13350,146.36,3,1,1
18537,17577,44.18,1,1,1
18538,16356,8.04,1,1,1
18539,15837,44.18,1,1,1
18540,19801,213.28,3,1,1
18541,12752,172.66,3,1,1
18542,26216,102.73,1,1,1
18543,23772,43.07,1,1,1
18544,11434,77.86,2,1,1
18545,12633,95.32,2,1,1
18546,28748,26.28,1,1,1
18547,16511,52.22,2,1,1
18548,11258,54.4,2,1,1
18549,14904,517.27,3,1,1
18550,13206,180.33,3,1,1
18551,15974,230.29,3,1,1
18552,18942,982.78,1,1,1
18553,14639,1710.06,2,1,1
18554,14589,1622.79,2,1,1
18555,19736,733.66,1,1,1
18556,19721,623.51,1,1,1
18557,14191,9172.95,3,1,1
18558,26963,1367.79,1,1,1
18559,23432,4618.16,2,1,1
18560,20613,6692.55,2,1,1
18561,25234,2403.28,2,1,1
18562,13115,7491.26,3,1,1
18563,13131,7444.55,3,1,1
18564,11031,7158.85,3,1,1
18565,25421,1381.07,1,1,1
18566,26617,3184.32,2,1,1
18567,26058,6451.05,2,1,1
18568,19681,1303.87,1,1,1
18569,17025,1889.53,1,1,1
18570,20059,1293.38,1,1,1
18571,23226,650.8,1,1,1
18572,14346,3959.5,3,1,1
18573,23102,3017.25,2,1,1
18574,23321,3382.21,2,1,1
18575,11949,77.34,2,1,1
18576,15593,128.47,2,1,1
18577,12012,81.73,3,1,1
18578,26759,137.0,1,1,1
18579,21370,44.18,1,1,1
18580,18278,175.64,2,1,1
18581,11102,113.72,3,1,1
18582,22678,722.64,1,1,1
18583,24565,635.35,1,1,1
18584,17893,4290.22,2,1,1
18585,12276,4880.1,2,1,1
18586,14940,9246.14,3,1,1
18588,11230,59.91,2,1,1
18591,26586,32.03,1,1,1
18592,23792,36.02,1,1,1
18593,12892,463.51,4,1,1
18594,23199,49.97,1,1,1
18596,21761,149.15,1,1,1
18597,15859,81.92,3,1,1
18599,20435,55.22,1,1,1
18600,13201,80.84,3,1,1
18601,17179,32.58,1,1,1
18602,15545,44.18,1,1,1
18603,19039,8.04,1,1,1
18604,14190,40.43,1,1,1
18605,21049,35.67,1,1,1
18606,21511,35.66,1,1,1
18607,21118,38.65,1,1,1
18608,25494,44.18,1,1,1
18610,11393,15.45,1,1,1
18611,13162,94.46,1,1,1
18612,14631,937.56,1,1,1
18613,14419,3725.39,2,1,1
18614,15030,4183.96,2,1,1
18615,20451,6689.91,2,1,1
18616,17732,5251.79,2,1,1
18617,25229,2382.29,2,1,1
18618,12253,4493.96,2,1,1
18619,13636,7549.09,3,1,1
18620,25432,1381.07,1,1,1
18621,25975,6416.77,2,1,1
18622,17566,1918.26,1,1,1
18623,22655,624.84,1,1,1
18624,14347,3204.93,2,1,1
18625,14220,6294.29,3,1,1
18626,22986,3045.98,2,1,1
18627,13045,68.81,2,1,1
18628,24280,30.69,1,1,1
18629,15811,78.63,2,1,1
18630,21378,87.27,1,1,1
18631,12992,175.15,3,1,1
18632,28956,16.55,1,1,1
18633,26379,1971.28,1,1,1
18634,16487,80.93,2,1,1
18635,17933,3429.16,2,1,1
18636,24868,2763.95,1,1,1
18637,15921,7236.97,3,1,1
18638,11704,103.85,2,1,1
18639,28144,16.83,1,1,1
18640,26719,141.38,1,1,1
18641,29046,34.55,1,1,1
18642,26478,54.68,1,1,1
18643,25358,30.14,1,1,1
18644,27198,163.48,1,1,1
18645,19862,108.82,2,1,1
18646,22746,44.45,1,1,1
18647,23286,33.14,1,1,1
18648,21397,55.22,1,1,1
18649,18890,87.27,1,1,1
18650,27756,77.34,1,1,1
18651,19890,132.58,1,1,1
18652,14458,148.01,3,1,1
18653,18100,66.28,1,1,1
18654,20271,132.58,1,1,1
18655,20089,5.51,1,1,1
18656,19729,41.18,2,1,1
18657,14396,85.04,1,1,1
18658,13379,26.82,1,1,1
18659,16543,59.63,2,1,1
18660,19175,27.61,1,1,1
18661,18041,35.66,1,1,1
18662,17800,41.18,1,1,1
18663,22568,4.41,1,1,1
18664,25633,122.06,1,1,1
18665,27314,76.21,1,1,1
18666,14993,169.0,2,1,1
18667,27326,92.79,1,1,1
18668,13827,32.58,1,1,1
18669,11737,85.38,2,1,1
18670,11975,230.9,2,1,1
18671,16097,114.42,3,1,1
18672,19723,635.35,1,1,1
18673,14442,3724.3,2,1,1
18674,23538,4639.15,2,1,1
18675,20256,6662.67,2,1,1
18676,24502,4003.77,2,1,1
18677,22789,635.35,1,1,1
18678,26115,3373.34,2,1,1
18679,22716,612.14,1,1,1
18680,20480,1276.81,1,1,1
18681,26960,635.35,1,1,1
18682,22711,650.8,1,1,1
18683,29480,2698.44,1,1,1
18684,29085,858.96,1,1,1
18685,11751,9077.6,3,1,1
18686,23314,3032.7,2,1,1
18687,28534,666.86,1,1,1
18688,29066,596.69,1,1,1
18689,14521,130.35,2,1,1
18690,28303,82.85,1,1,1
18691,14320,289.45,2,1,1
18692,13121,133.98,3,1,1
18693,19101,115.38,2,1,1
18694,17639,3397.91,2,1,1
18695,15699,7701.38,3,1,1
18696,29226,43.07,1,1,1
18697,26674,76.21,1,1,1
18698,24514,40.43,1,1,1
18699,19014,72.87,2,1,1
18700,22364,49.97,1,1,1
18701,21905,16.55,1,1,1
18702,27230,15.45,1,1,1
18703,27414,5.51,1,1,1
18704,18347,44.18,1,1,1
18705,15164,5.51,1,1,1
18706,27007,125.93,1,1,1
18707,14208,129.76,2,1,1
18708,17112,6.94,1,1,1
18709,22838,33.14,1,1,1
18710,26969,26.28,1,1,1
18711,27311,37.55,1,1,1
18712,22700,6.94,1,1,1
18713,26859,37.55,1,1,1
18714,27307,76.21,1,1,1
18715,24196,44.18,1,1,1
18716,25491,8.04,1,1,1
18717,13395,24.29,1,1,1
18718,12617,43.61,1,1,1
18719,14614,1818.33,2,1,1
18720,12768,4891.55,2,1,1
18721,15166,3453.08,2,1,1
18722,12437,6611.46,2,1,1
18723,14584,3359.24,2,1,1
18724,20446,6662.67,2,1,1
18725,20600,6692.55,2,1,1
18726,13646,7562.18,3,1,1
18727,26066,6444.38,2,1,1
18728,13101,5233.31,2,1,1
18729,26041,6476.38,2,1,1
18730,12177,5316.71,2,1,1
18731,22872,596.69,1,1,1
18732,18471,596.69,1,1,1
18733,22719,627.37,1,1,1
18734,27809,1286.74,1,1,1
18735,14302,5680.51,3,1,1
18736,23101,3088.49,2,1,1
18737,28715,650.8,1,1,1
18739,15239,136.41,2,1,1
18740,14278,196.09,2,1,1
18741,17235,92.8,2,1,1
18742,19619,124.59,2,1,1
18743,18298,26.82,2,1,1
18744,26035,98.32,1,1,1
18745,19962,51.66,2,1,1
18746,23569,44.18,1,1,1
18747,12372,109.43,3,1,1
18748,15055,4616.97,2,1,1
18749,17898,4650.18,2,1,1
18750,15692,9273.49,3,1,1
18751,15101,7672.63,3,1,1
18752,15106,9305.51,3,1,1
18753,15710,6979.74,3,1,1
18756,26675,76.21,1,1,1
18757,26707,37.55,1,1,1
18758,25416,44.44,1,1,1
18759,21686,11.04,1,1,1
18760,21770,26.49,1,1,1
18761,20780,11.04,1,1,1
18762,18323,44.18,1,1,1
18763,28992,87.27,1,1,1
18764,18074,65.17,1,1,1
18765,16063,5.51,1,1,1
18766,15772,44.18,1,1,1
18767,14028,101.6,1,1,1
18768,14954,78.4,1,1,1
18769,17208,50.77,1,1,1
18770,15001,34.22,1,1,1
18771,17718,35.66,1,1,1
18772,21841,27.61,1,1,1
18773,24531,74.58,1,1,1
18774,25317,98.32,1,1,1
18775,14542,127.35,2,1,1
18776,24864,172.07,1,1,1
18777,12430,319.23,4,1,1
18778,12931,172.31,2,1,1
18779,11922,304.43,5,1,1
18780,11874,79.79,2,1,1
18781,12714,55.22,1,1,1
18782,12985,48.61,2,1,1
18783,16732,2708.69,1,1,1
18784,15909,1525.18,2,1,1
18785,14664,3426.11,2,1,1
18786,15889,5357.07,2,1,1
18787,12084,6613.66,2,1,1
18788,14439,3660.53,2,1,1
18789,14440,3720.95,2,1,1
18790,28494,830.23,1,1,1
18791,11337,9019.01,3,1,1
18792,11341,9052.16,3,1,1
18793,11400,7699.4,3,1,1
18794,25593,1397.65,1,1,1
18795,23434,4290.22,2,1,1
18796,20606,6689.91,2,1,1
18797,20259,6662.67,2,1,1
18798,24506,3938.04,2,1,1
18799,25138,2343.62,2,1,1
18800,12251,4337.09,2,1,1
18801,13644,7585.23,3,1,1
18802,29174,4789.73,2,1,1
18803,25982,6430.05,2,1,1
18804,23242,612.14,1,1,1
18805,23181,650.8,1,1,1
18806,20463,1268.29,1,1,1
18807,11483,5487.86,3,1,1
18808,26962,612.14,1,1,1
18809,11244,7929.2,4,1,1
18810,13585,9246.96,3,1,1
18811,14301,5682.74,3,1,1
18812,28351,635.35,1,1,1
18813,13981,137.25,2,1,1
18814,22205,133.13,1,1,1
18815,15809,69.16,2,1,1
18816,24588,15.45,1,1,1
18817,19762,54.11,1,1,1
18818,11068,125.26,3,1,1
18819,16162,204.47,2,1,1
18820,17522,82.82,2,1,1
18821,16633,112.23,2,1,1
18822,12255,6500.99,2,1,1
18823,12221,6594.92,2,1,1
18824,15920,6903.51,3,1,1
18825,11870,267.71,2,1,1
18827,11197,229.35,2,1,1
18828,16149,212.2,3,1,1
18829,20096,78.96,2,1,1
18830,21640,136.98,1,1,1
18831,12203,221.21,4,1,1
18832,20790,16.55,1,1,1
18834,18764,77.34,1,1,1
18835,22353,44.18,1,1,1
18836,18685,137.53,2,1,1
18837,20082,151.98,2,1,1
18838,17087,83.11,2,1,1
18839,15104,77.34,1,1,1
18840,17088,27.61,1,1,1
18841,14188,36.02,1,1,1
18842,20723,159.08,1,1,1
18843,21518,159.62,1,1,1
18844,21091,15.45,1,1,1
18845,23440,37.55,1,1,1
18847,27858,83.39,1,1,1
18848,26881,47.48,1,1,1
18849,12945,355.14,4,1,1
18850,13293,24.29,1,1,1
18851,13327,34.22,1,1,1
18852,16751,2754.01,1,1,1
18853,12096,6520.11,2,1,1
18854,14991,7410.76,3,1,1
18855,13261,7956.64,4,1,1
18856,26976,874.41,1,1,1
18857,15047,7369.88,3,1,1
18858,20241,5908.69,2,1,1
18859,23533,4328.88,2,1,1
18860,25226,2385.58,2,1,1
18861,17733,5257.86,2,1,1
18862,13119,7546.54,3,1,1
18863,25420,1402.07,1,1,1
18864,29202,4774.29,2,1,1
18865,25974,6430.05,2,1,1
18866,22722,622.07,1,1,1
18867,26113,3017.25,2,1,1
18868,22770,596.69,1,1,1
18869,20702,1934.83,1,1,1
18870,24048,1297.8,1,1,1
18871,27811,1276.81,1,1,1
18872,11907,8989.54,3,1,1
18873,12893,54.12,2,1,1
18874,16619,107.83,2,1,1
18875,21175,38.68,1,1,1
18876,25131,5.51,1,1,1
18877,16709,159.05,2,1,1
18878,19173,1761.83,2,1,1
18879,14995,3129.4,2,1,1
18880,20862,3580.55,2,1,1
18881,28901,2699.9,1,1,1
18882,16429,5478.9,2,1,1
18883,16201,3379.1,2,1,1
18887,19220,107.87,3,1,1
18889,11808,674.26,5,1,1
18890,24265,106.16,1,1,1
18891,17348,226.99,3,1,1
18892,12054,444.8,5,1,1
18893,13185,165.57,4,1,1
18894,11724,232.15,5,1,1
18895,21273,16.55,1,1,1
18896,22983,8.04,1,1,1
18897,13483,62.95,1,1,1
18898,12569,82.85,1,1,1
18900,24016,48.86,1,1,1
18901,13535,65.42,2,1,1
18903,14984,7403.02,3,1,1
18904,17183,7929.33,3,1,1
18905,25756,2755.36,1,1,1
18906,26974,1428.56,1,1,1
18907,23422,4322.24,2,1,1
18908,20245,6724.58,2,1,1
18909,13619,7522.95,3,1,1
18910,13249,5298.85,2,1,1
18911,25972,6387.99,2,1,1
18912,25978,6423.42,2,1,1
18913,23264,596.69,1,1,1
18914,23268,627.37,1,1,1
18915,22873,596.69,1,1,1
18916,20484,1272.69,1,1,1
18917,20399,1308.83,1,1,1
18918,17548,1879.59,1,1,1
18919,24055,1293.38,1,1,1
18920,24044,1297.8,1,1,1
18921,24050,1286.74,1,1,1
18922,11461,8938.39,3,1,1
18923,11902,69.66,3,1,1
18924,19626,43.6,2,1,1
18925,11755,51.11,3,1,1
18926,19100,87.58,2,1,1
18927,18211,72.89,2,1,1
18928,14966,3034.94,2,1,1
18929,15710,6979.74,3,1,1
18930,15685,7943.15,3,1,1
18931,15114,7645.35,3,1,1
18932,27677,93.34,1,1,1
18933,26483,28.16,1,1,1
18934,26271,26.28,1,1,1
18936,25283,42.96,1,1,1
18937,24821,47.34,1,1,1
18938,24962,36.02,1,1,1
18940,21421,110.46,1,1,1
18941,21460,16.55,1,1,1
18942,18405,5.51,1,1,1
18943,15957,181.21,1,1,1
18944,20070,44.18,1,1,1
18945,15858,8.04,1,1,1
18946,18411,62.94,2,1,1
18947,21082,109.35,1,1,1
18948,22304,41.18,1,1,1
18949,27303,32.03,1,1,1
18950,25490,8.04,1,1,1
18951,16247,105.88,3,1,1
18952,14504,179.28,3,1,1
18953,13516,48.59,2,1,1
18954,15942,212.02,3,1,1
18955,13312,89.46,1,1,1
18956,20527,2738.57,1,1,1
18957,20496,2738.57,1,1,1
18958,12441,6492.48,2,1,1
18959,14596,3376.93,2,1,1
18960,14572,3332.76,2,1,1
18961,15567,5215.9,2,1,1
18962,14394,3695.89,2,1,1
18963,13622,7559.78,3,1,1
18964,13631,7532.92,3,1,1
18965,22782,627.37,1,1,1
18966,13590,9178.46,3,1,1
18967,13605,10624.28,4,1,1
18968,11892,8971.53,3,1,1
18969,27514,596.69,1,1,1
18970,12927,119.85,2,1,1
18971,24456,23.75,1,1,1
18972,18306,96.99,2,1,1
18973,25054,114.35,1,1,1
18974,13621,184.98,3,1,1
18975,13140,359.36,3,1,1
18976,14016,133.77,2,1,1
18977,14034,115.19,2,1,1
18978,14072,82.85,2,1,1
18979,15020,44.49,2,1,1
18980,21669,2744.8,2,1,1
18981,14965,3042.97,2,1,1
18982,25492,1950.28,1,1,1
18983,15928,7690.89,3,1,1
18984,15691,9217.13,3,1,1
18985,12985,48.61,2,1,1
18986,28984,32.02,1,1,1
18987,28059,91.13,1,1,1
18988,28577,8.04,1,1,1
18989,24290,36.02,1,1,1
18990,22269,104.38,1,1,1
18991,28640,77.34,1,1,1
18992,17530,87.81,1,1,1
18993,15508,44.18,1,1,1
18994,23284,44.18,1,1,1
18995,17194,123.15,1,1,1
18996,15090,181.21,1,1,1
18997,20804,27.61,1,1,1
18998,21079,41.18,1,1,1
18999,17707,35.66,1,1,1
19000,19514,87.25,1,1,1
19002,12136,200.79,4,1,1
19003,13920,295.0,4,1,1
19004,16950,233.17,3,1,1
19005,14510,3355.19,2,1,1
19006,14585,3332.76,2,1,1
19007,12902,2574.63,1,1,1
19008,14448,3724.3,2,1,1
19009,14421,3723.2,2,1,1
19010,11344,8972.39,3,1,1
19011,17191,7619.65,3,1,1
19012,20264,5893.24,2,1,1
19013,20444,6724.58,2,1,1
19014,20445,6716.97,2,1,1
19015,17352,6653.89,2,1,1
19016,20610,6653.89,2,1,1
19017,25214,2375.65,2,1,1
19018,13114,7522.23,3,1,1
19019,13633,7517.47,3,1,1
19020,13139,7574.17,3,1,1
19021,25436,1374.44,1,1,1
19022,29168,4799.67,2,1,1
19023,24685,2644.33,1,1,1
19024,26057,6549.9,2,1,1
19025,12154,5302.38,2,1,1
19026,22864,631.75,1,1,1
19027,16873,639.2,1,1,1
19028,20401,1308.83,1,1,1
19029,17561,1918.26,1,1,1
19030,24054,1297.8,1,1,1
19031,26992,645.29,1,1,1
19032,22471,620.44,1,1,1
19033,11898,9037.83,3,1,1
19034,14348,3303.26,2,1,1
19035,11893,8975.95,3,1,1
19036,23325,3312.04,2,1,1
19037,11771,104.4,2,1,1
19038,13044,66.28,2,1,1
19039,19104,110.43,2,1,1
19040,29338,44.18,1,1,1
19041,23345,5.51,1,1,1
19042,11114,135.79,3,1,1
19043,17889,3362.88,2,1,1
19044,13405,11910.36,4,1,1
19045,15693,7629.59,3,1,1
19046,11720,130.33,2,1,1
19047,11157,45.61,2,1,1
19048,29200,6.94,1,1,1
19049,28008,8.04,1,1,1
19050,25931,30.14,1,1,1
19051,27430,36.94,1,1,1
19053,21804,16.55,1,1,1
19054,22861,77.32,1,1,1
19055,19888,132.58,1,1,1
19056,20107,77.34,1,1,1
19057,13423,191.04,3,1,1
19058,18663,15.45,1,1,1
19059,29267,5.51,1,1,1
19060,16652,54.11,1,1,1
19061,14563,44.18,1,1,1
19062,13874,85.05,1,1,1
19063,13381,79.53,1,1,1
19064,20724,27.61,1,1,1
19065,17991,81.73,1,1,1
19066,28722,132.58,1,1,1
19067,23626,43.07,1,1,1
19068,27822,38.09,1,1,1
19069,21847,207.72,1,1,1
19070,27785,43.07,1,1,1
19071,24128,103.84,1,1,1
19072,26893,66.28,1,1,1
19073,11658,123.72,2,1,1
19074,11642,532.47,5,1,1
19075,12515,9.93,1,1,1
19076,12746,116.29,2,1,1
19077,14453,3758.53,2,1,1
19078,14473,3772.38,2,1,1
19079,11343,9085.3,3,1,1
19080,20249,5893.24,2,1,1
19081,11030,7150.81,3,1,1
19082,13343,5215.9,2,1,1
19083,25924,6430.05,2,1,1
19084,25976,6363.76,2,1,1
19085,22871,620.44,1,1,1
19086,22298,639.2,1,1,1
19087,16220,622.07,1,1,1
19088,19884,5070.24,2,1,1
19089,20061,1297.8,1,1,1
19090,26892,612.14,1,1,1
19091,29081,820.3,1,1,1
19092,11097,8949.43,3,1,1
19093,11932,150.56,2,1,1
19094,15241,57.36,2,1,1
19095,14008,70.69,2,1,1
19096,16632,76.1,2,1,1
19097,18705,65.48,2,1,1
19098,16709,159.05,2,1,1
19099,22856,5.51,1,1,1
19100,14231,92.79,2,1,1
19101,11458,107.06,3,1,1
19102,18299,35.6,2,1,1
19103,21060,2771.86,2,1,1
19104,17827,3044.74,2,1,1
19105,17830,3040.32,2,1,1
19106,17928,4328.88,2,1,1
19107,24865,2738.57,1,1,1
19108,14141,3627.51,2,1,1
19109,12873,6272.24,3,1,1
19110,12378,4824.88,2,1,1
19111,12860,4932.82,2,1,1
19112,11174,53.66,2,1,1
19113,29349,43.07,1,1,1
19114,28999,5.51,1,1,1
19115,27035,8.04,1,1,1
19116,26800,76.21,1,1,1
19118,26048,211.35,1,1,1
19119,24766,79.1,1,1,1
19121,24745,33.13,1,1,1
19122,21636,16.55,1,1,1
19123,15536,275.73,3,1,1
19124,25016,5.51,1,1,1
19125,26270,5.51,1,1,1
19126,25209,109.35,1,1,1
19127,26474,15.45,1,1,1
19128,14097,62.95,1,1,1
19129,16586,77.34,1,1,1
19130,15045,54.68,1,1,1
19131,15098,42.96,1,1,1
19132,14152,79.53,1,1,1
19133,25313,4.41,1,1,1
19134,25474,43.07,1,1,1
19135,22688,43.07,1,1,1
19136,22561,28.16,1,1,1
19137,11672,125.4,2,1,1
19138,11646,125.4,2,1,1
19139,13268,320.12,4,1,1
19140,11824,265.21,5,1,1
19141,14370,135.43,3,1,1
19142,16380,216.52,2,1,1
19143,19662,83.95,1,1,1
19144,19737,687.27,1,1,1
19145,22128,4577.16,2,1,1
19146,12094,6588.58,2,1,1
19147,12075,6556.25,2,1,1
19148,20247,6692.55,2,1,1
19149,12252,4352.54,2,1,1
19150,13958,7556.7,3,1,1
19151,13643,7513.39,3,1,1
19152,22790,635.35,1,1,1
19153,20684,1911.62,1,1,1
19154,24069,1297.8,1,1,1
19155,11480,5453.57,3,1,1
19156,22685,663.51,1,1,1
19157,11895,9004.69,3,1,1
19158,14300,5881.62,3,1,1
19159,29080,858.96,1,1,1
19160,11462,8968.54,3,1,1
19161,27511,606.62,1,1,1
19162,24382,158.88,1,1,1
19163,25110,44.18,1,1,1
19164,11753,52.95,3,1,1
19165,13983,199.35,2,1,1
19166,14233,87.26,2,1,1
19167,16442,5440.24,2,1,1
19168,15625,7922.18,3,1,1
19169,13557,4909.93,2,1,1
19170,15623,8007.79,3,1,1
19172,11024,62.44,2,1,1
19174,28236,66.82,1,1,1
19175,26636,40.08,1,1,1
19177,27290,32.03,1,1,1
19178,25894,54.68,1,1,1
19179,24312,40.43,1,1,1
19180,23491,48.59,1,1,1
19181,18658,65.17,1,1,1
19182,17837,81.73,1,1,1
19183,17758,35.66,1,1,1
19184,19062,88.34,1,1,1
19185,21836,5.51,1,1,1
19186,25781,44.18,1,1,1
19187,24563,6.94,1,1,1
19188,17710,125.9,2,1,1
19189,16666,227.01,2,1,1
19190,13228,62.95,1,1,1
19191,13297,24.29,1,1,1
19192,12067,148.03,2,1,1
19193,14634,1700.13,2,1,1
19194,14610,1622.79,2,1,1
19195,22118,4594.86,2,1,1
19196,15023,3402.92,2,1,1
19197,14457,3712.69,2,1,1
19198,14438,3704.4,2,1,1
19199,12027,6534.13,2,1,1
19200,12030,6597.1,2,1,1
